# x, y, z, x_dot, y_dot, z_dot, phi, theta, psi, p, q, r
0.00617,0.00719,1.44309,0.01283,0.01141,3.20423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00623,0.00724,1.45588,0.01188,0.01155,3.21777,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00628,0.00728,1.46872,0.01153,0.01188,3.23140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00632,0.00733,1.48162,0.01194,0.01160,3.24529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00637,0.00738,1.49457,0.01268,0.01153,3.25953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00642,0.00742,1.50758,0.01245,0.01222,3.27386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00647,0.00747,1.52065,0.01150,0.01312,3.28775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00652,0.00752,1.53377,0.01139,0.01398,3.30183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00656,0.00757,1.54695,0.01192,0.01425,3.31578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00661,0.00763,1.56019,0.01249,0.01381,3.32939,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00666,0.00769,1.57348,0.01321,0.01351,3.34325,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00671,0.00774,1.58682,0.01368,0.01363,3.35750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00676,0.00780,1.60022,0.01373,0.01347,3.37187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00682,0.00785,1.61368,0.01415,0.01325,3.38573,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00687,0.00790,1.62720,0.01446,0.01287,3.40009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00693,0.00796,1.64077,0.01390,0.01268,3.41495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00699,0.00801,1.65440,0.01342,0.01345,3.42929,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00704,0.00806,1.66809,0.01351,0.01418,3.44323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00710,0.00811,1.68183,0.01406,0.01418,3.45649,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00715,0.00817,1.69563,0.01435,0.01374,3.47009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00721,0.00823,1.70949,0.01446,0.01353,3.48456,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00727,0.00828,1.72340,0.01557,0.01378,3.49883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00733,0.00834,1.73736,0.01645,0.01403,3.51261,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00739,0.00839,1.75139,0.01662,0.01413,3.52702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00746,0.00845,1.76546,0.01694,0.01379,3.54142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00752,0.00850,1.77960,0.01697,0.01267,3.55503,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00759,0.00856,1.79379,0.01729,0.01183,3.56869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00766,0.00861,1.80804,0.01769,0.01187,3.58293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00773,0.00865,1.82234,0.01783,0.01124,3.59767,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00780,0.00870,1.83671,0.01830,0.01096,3.61193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00787,0.00874,1.85113,0.01819,0.01236,3.62642,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00795,0.00879,1.86560,0.01733,0.01322,3.64207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00802,0.00884,1.88014,0.01715,0.01270,3.65755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00809,0.00889,1.89474,0.01734,0.01235,3.67167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00815,0.00894,1.90940,0.01760,0.01204,3.68551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00822,0.00899,1.92411,0.01805,0.01221,3.69967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00830,0.00904,1.93888,0.01822,0.01261,3.71385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00837,0.00909,1.95371,0.01823,0.01248,3.72840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00844,0.00914,1.96859,0.01798,0.01217,3.74247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00851,0.00919,1.98353,0.01771,0.01200,3.75689,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00859,0.00924,1.99853,0.01827,0.01171,3.77138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00866,0.00929,2.01359,0.01861,0.01177,3.78459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00873,0.00933,2.02870,0.01864,0.01151,3.79813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00881,0.00938,2.04387,0.01929,0.01130,3.81191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00888,0.00942,2.05909,0.01991,0.01196,3.82593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00896,0.00947,2.07436,0.01983,0.01213,3.84028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00904,0.00952,2.08970,0.01913,0.01201,3.85459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00912,0.00957,2.10509,0.01835,0.01226,3.86915,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00919,0.00962,2.12053,0.01745,0.01233,3.88341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00926,0.00967,2.13604,0.01695,0.01184,3.89695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00933,0.00971,2.15160,0.01713,0.01158,3.91106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00940,0.00976,2.16721,0.01799,0.01159,3.92582,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00947,0.00981,2.18289,0.01886,0.01113,3.94081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00954,0.00985,2.19862,0.01905,0.01037,3.95591,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00962,0.00990,2.21441,0.01918,0.00983,3.97039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00970,0.00994,2.23027,0.01966,0.01044,3.98448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00977,0.00998,2.24618,0.01963,0.01158,3.99862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00985,0.01002,2.26214,0.01970,0.01136,4.01320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00993,0.01007,2.27817,0.01924,0.01166,4.02766,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01001,0.01011,2.29425,0.01795,0.01259,4.04205,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01008,0.01016,2.31039,0.01803,0.01284,4.05647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01016,0.01021,2.32659,0.01845,0.01307,4.07114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01023,0.01026,2.34284,0.01825,0.01306,4.08559,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01030,0.01032,2.35915,0.01797,0.01291,4.09926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01037,0.01037,2.37552,0.01785,0.01233,4.11284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01045,0.01042,2.39195,0.01783,0.01160,4.12652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01052,0.01047,2.40843,0.01825,0.01132,4.14042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01059,0.01051,2.42496,0.01822,0.01130,4.15480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01066,0.01056,2.44155,0.01779,0.01161,4.16935,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01073,0.01060,2.45820,0.01823,0.01148,4.18384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01081,0.01065,2.47491,0.01879,0.01105,4.19845,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01088,0.01069,2.49167,0.01895,0.01101,4.21300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01096,0.01074,2.50849,0.01873,0.01102,4.22723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01103,0.01078,2.52537,0.01832,0.01101,4.24085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01111,0.01083,2.54231,0.01794,0.01089,4.25463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01118,0.01087,2.55930,0.01851,0.01034,4.26920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01125,0.01091,2.57635,0.01964,0.01025,4.28307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01133,0.01095,2.59345,0.01968,0.01033,4.29589,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01141,0.01099,2.61061,0.01937,0.00980,4.30877,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01148,0.01103,2.62782,0.01923,0.00914,4.32265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01156,0.01107,2.64508,0.01912,0.00931,4.33717,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01164,0.01111,2.66240,0.01904,0.01003,4.35145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01171,0.01115,2.67978,0.01864,0.01044,4.36535,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01179,0.01119,2.69721,0.01933,0.01041,4.37876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01187,0.01123,2.71470,0.02009,0.00992,4.39244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01194,0.01127,2.73224,0.02008,0.00954,4.40716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01203,0.01131,2.74984,0.01978,0.00947,4.42187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01210,0.01135,2.76750,0.01934,0.00929,4.43591,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01218,0.01139,2.78522,0.01938,0.00930,4.45018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01226,0.01142,2.80299,0.01950,0.00955,4.46402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01234,0.01146,2.82082,0.01992,0.00942,4.47778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01242,0.01150,2.83870,0.02014,0.00903,4.49181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01250,0.01154,2.85664,0.01986,0.00903,4.50558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01258,0.01157,2.87463,0.01987,0.00890,4.51934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01266,0.01161,2.89268,0.02050,0.00845,4.53309,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01274,0.01164,2.91079,0.02106,0.00882,4.54696,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01282,0.01168,2.92895,0.02094,0.00881,4.56129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01290,0.01171,2.94717,0.02060,0.00844,4.57497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01299,0.01175,2.96544,0.02072,0.00878,4.58775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01307,0.01178,2.98376,0.02095,0.00897,4.60072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01315,0.01182,3.00214,0.02099,0.00902,4.61414,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01324,0.01185,3.02057,0.02065,0.00858,4.62774,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01332,0.01189,3.03905,0.02001,0.00755,4.64144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01340,0.01192,3.05759,0.01995,0.00645,4.65508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01348,0.01195,3.07619,0.02067,0.00559,4.66818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01356,0.01197,3.09483,0.02081,0.00510,4.68255,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01365,0.01199,3.11353,0.02027,0.00488,4.69771,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01373,0.01201,3.13229,0.01992,0.00506,4.71191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01381,0.01203,3.15111,0.01955,0.00508,4.72597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01389,0.01205,3.16999,0.01938,0.00472,4.74040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01397,0.01207,3.18892,0.01907,0.00482,4.75424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01404,0.01209,3.20791,0.01861,0.00493,4.76781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01412,0.01211,3.22696,0.01802,0.00516,4.78154,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01419,0.01213,3.24605,0.01778,0.00536,4.79537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01426,0.01215,3.26521,0.01787,0.00471,4.80901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01433,0.01217,3.28442,0.01755,0.00443,4.82231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01440,0.01219,3.30368,0.01702,0.00502,4.83574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01447,0.01221,3.32300,0.01696,0.00558,4.84951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01454,0.01223,3.34237,0.01699,0.00539,4.86349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01461,0.01225,3.36179,0.01663,0.00481,4.87789,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01468,0.01227,3.38127,0.01635,0.00462,4.89273,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01474,0.01229,3.40082,0.01695,0.00418,4.90721,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01481,0.01231,3.42042,0.01711,0.00371,4.92157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01488,0.01233,3.44007,0.01701,0.00364,4.93596,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01495,0.01234,3.45979,0.01768,0.00324,4.95088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01502,0.01235,3.47956,0.01744,0.00282,4.96576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01509,0.01237,3.49940,0.01628,0.00228,4.97960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01515,0.01238,3.51929,0.01540,0.00233,4.99337,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01522,0.01239,3.53923,0.01433,0.00299,5.00757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01528,0.01240,3.55923,0.01324,0.00333,5.02260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01533,0.01241,3.57929,0.01283,0.00332,5.03741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01538,0.01242,3.59941,0.01269,0.00318,5.05122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01543,0.01244,3.61959,0.01303,0.00303,5.06512,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01549,0.01245,3.63982,0.01339,0.00268,5.07927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01554,0.01246,3.66011,0.01332,0.00283,5.09315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01559,0.01247,3.68046,0.01327,0.00355,5.10649,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01565,0.01248,3.70086,0.01345,0.00414,5.12017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01570,0.01250,3.72131,0.01342,0.00488,5.13471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01575,0.01252,3.74182,0.01354,0.00496,5.14877,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01581,0.01254,3.76239,0.01385,0.00426,5.16219,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01586,0.01255,3.78301,0.01401,0.00406,5.17650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01592,0.01257,3.80369,0.01391,0.00473,5.19139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01597,0.01259,3.82442,0.01399,0.00537,5.20607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01603,0.01261,3.84522,0.01463,0.00532,5.22022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01609,0.01263,3.86607,0.01445,0.00510,5.23406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01614,0.01265,3.88698,0.01393,0.00482,5.24804,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01620,0.01267,3.90794,0.01410,0.00423,5.26165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01626,0.01269,3.92896,0.01458,0.00371,5.27531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01631,0.01271,3.95004,0.01521,0.00327,5.28911,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01637,0.01272,3.97116,0.01464,0.00372,5.30253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01643,0.01273,3.99235,0.01343,0.00482,5.31655,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01649,0.01275,4.01359,0.01311,0.00507,5.33085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01654,0.01277,4.03488,0.01334,0.00460,5.34512,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01660,0.01279,4.05623,0.01363,0.00435,5.35905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01665,0.01281,4.07764,0.01403,0.00436,5.37207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01670,0.01282,4.09910,0.01347,0.00402,5.38577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01676,0.01284,4.12062,0.01239,0.00435,5.40015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01681,0.01286,4.14219,0.01165,0.00510,5.41438,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01686,0.01288,4.16382,0.01097,0.00586,5.42917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01690,0.01290,4.18551,0.01016,0.00644,5.44426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01695,0.01292,4.20725,0.00976,0.00652,5.45885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01699,0.01295,4.22906,0.01026,0.00679,5.47243,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01703,0.01298,4.25092,0.01078,0.00681,5.48650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01707,0.01300,4.27284,0.01052,0.00675,5.50134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01711,0.01303,4.29482,0.01017,0.00667,5.51590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01715,0.01306,4.31685,0.01071,0.00632,5.53025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01719,0.01308,4.33894,0.01084,0.00635,5.54436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01724,0.01311,4.36109,0.01057,0.00621,5.55825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01728,0.01313,4.38330,0.01035,0.00522,5.57177,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01732,0.01316,4.40556,0.01012,0.00380,5.58647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01736,0.01317,4.42787,0.01025,0.00335,5.60110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01740,0.01319,4.45025,0.01052,0.00378,5.61448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01745,0.01320,4.47268,0.01057,0.00391,5.62791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01749,0.01322,4.49517,0.01008,0.00383,5.64190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01753,0.01323,4.51770,0.01004,0.00416,5.65568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01757,0.01325,4.54030,0.01051,0.00402,5.66944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01761,0.01327,4.56295,0.01073,0.00361,5.68398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01765,0.01328,4.58566,0.01093,0.00411,5.69900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01770,0.01330,4.60842,0.01125,0.00430,5.71302,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01774,0.01331,4.63125,0.01127,0.00387,5.72570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01779,0.01333,4.65412,0.01118,0.00329,5.73924,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01783,0.01334,4.67705,0.01124,0.00299,5.75385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01788,0.01336,4.70004,0.01122,0.00319,5.76840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01792,0.01337,4.72309,0.01168,0.00343,5.78290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01797,0.01338,4.74619,0.01141,0.00353,5.79762,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01801,0.01340,4.76935,0.01112,0.00396,5.81125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01806,0.01341,4.79257,0.01162,0.00401,5.82579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01810,0.01343,4.81584,0.01173,0.00341,5.84091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01815,0.01344,4.83917,0.01128,0.00311,5.85521,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01820,0.01346,4.86257,0.01097,0.00224,5.87009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01824,0.01347,4.88602,0.01125,0.00157,5.88483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01828,0.01347,4.90953,0.01119,0.00170,5.89884,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01833,0.01348,4.93309,0.01049,0.00188,5.91233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01837,0.01349,4.95672,0.00966,0.00232,5.92598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01841,0.01350,4.98039,0.00935,0.00321,5.93985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01845,0.01351,5.00412,0.00985,0.00375,5.95471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01849,0.01352,5.02791,0.01046,0.00342,5.96996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01853,0.01354,5.05176,0.01077,0.00378,5.98443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01857,0.01355,5.07567,0.01060,0.00459,5.99850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01862,0.01357,5.09964,0.00997,0.00480,6.01241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01866,0.01359,5.12366,0.00885,0.00481,6.02625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01869,0.01360,5.14774,0.00771,0.00451,6.03965,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01873,0.01362,5.17187,0.00676,0.00439,6.05342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01876,0.01364,5.19605,0.00605,0.00479,6.06752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01878,0.01366,5.22030,0.00634,0.00459,6.08143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01881,0.01368,5.24459,0.00697,0.00450,6.09529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01883,0.01370,5.26895,0.00727,0.00516,6.10899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01886,0.01372,5.29336,0.00717,0.00490,6.12254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01889,0.01374,5.31782,0.00706,0.00421,6.13567,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01892,0.01375,5.34234,0.00710,0.00413,6.14940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01895,0.01377,5.36691,0.00787,0.00348,6.16409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01898,0.01379,5.39153,0.00825,0.00284,6.17862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01901,0.01380,5.41622,0.00763,0.00263,6.19285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01904,0.01381,5.44096,0.00749,0.00217,6.20737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01907,0.01382,5.46576,0.00769,0.00230,6.22193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01910,0.01383,5.49062,0.00875,0.00296,6.23599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01913,0.01384,5.51554,0.01013,0.00233,6.24983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01917,0.01385,5.54051,0.01092,0.00146,6.26416,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01921,0.01386,5.56554,0.01104,0.00140,6.27801,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01926,0.01386,5.59062,0.01151,0.00141,6.29199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01930,0.01387,5.61576,0.01246,0.00155,6.30636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01935,0.01387,5.64096,0.01243,0.00234,6.32029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01940,0.01388,5.66621,0.01229,0.00293,6.33410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01945,0.01389,5.69152,0.01266,0.00338,6.34740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01950,0.01390,5.71688,0.01293,0.00434,6.36144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01955,0.01392,5.74230,0.01354,0.00502,6.37642,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01960,0.01394,5.76778,0.01471,0.00490,6.39151,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01966,0.01396,5.79331,0.01548,0.00454,6.40579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01972,0.01398,5.81891,0.01577,0.00480,6.41922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01978,0.01400,5.84456,0.01557,0.00458,6.43287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01985,0.01402,5.87026,0.01564,0.00419,6.44716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01991,0.01403,5.89602,0.01562,0.00482,6.46118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
